	id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se	ResponseId	Q12.6_corrected	response_char_length	Document_No	Dominant_Topic	Topic_Perc_Contrib	Topic_0	Topic_1	Topic_2	Topic_3	Topic_4	Topic_5	Topic_6	Topic_7	Topic_8	Topic_9	Topic_10
3600	R_a45S6XqHG14kIhz	it was interesting comparison	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	7.0	US Born	Master's degree	4.0	No	City Council District 2	Studio City	Not working (retired)	1	1	0	1	1	-1	1	5.0	1	5	Los Angeles	United States	1	2	-1	1	0.333333333333333	0.333333333333333	-2.80866677486136e-16	0.714285714285714	0.428571428571429	1.0	0.4	0.314970394174356	0.314970394174356	0.52704627669473	0.159719141249985	0.206196524710581	0.52704627669473	0.244948974278318	R_a45S6XqHG14kIhz	it was interesting comparison	29	3600	0.0	0.1237	0.12373737373737372	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.08954933954933954	0.0874125874125874	0.0874125874125874
3601	R_1QbARvulqwVMS19	the involvement of renters 	district	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	Female	58.0	5.0	US Born	Master's degree	0.0	Yes	City Council District 5	Bel Air	Not working (other reason)	2	2	0	-2	-1	1	-2	8.0	2	5	Los Angeles	United States	0	1	3	-3	0.333333333333333	1.40433338743068e-16	0.5	0.666666666666667	1.0	0.666666666666667	0.5	0.295468420142639	0.306186217847897	0.385275875185561	0.220479275922049	0.204124145231931	0.314970394174356	0.270030862433661	R_1QbARvulqwVMS19	the involvement of renters 	27	3601	1.0	0.1066	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
3602	R_6LMMy6k49rpQiXf	The proposal is very okay. I'm pleased with it	other district	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	7.0	US Born	Doctoral degree	7.0	Yes	City Council District 1	Adams-Normandie	Employed (part-time)	2	1	2	2	2	1	1	10.0	2	5	Los Angeles	United States	2	2	2	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_6LMMy6k49rpQiXf	The proposal is very okay. I'm pleased with it	46	3602	8.0	0.1022	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10219845513963159	0.089126559714795	0.09566250742721329
3603	R_oZEccxGp4TFuK65	it was the right decision	other district	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Higher technical examination	3.0	Yes	City Council District 1	Westlake	Employed (full-time)	1	0	2	2	1	2	1	10.0	1	5	Los Angeles	United States	3	3	3	2	1.0	0.666666666666667	0.8	1.0	0.75	-2.80866677486136e-16	0.875	0.306186217847898	0.166666666666667	0.133333333333333	0.243975018237133	0.222439130250652	0.333333333333333	0.146575492494482	R_oZEccxGp4TFuK65	it was the right decision	25	3603	4.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3604	R_xFmJeJgOQnlZp29	Most proposals are a critical means of generating income.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	3.0	US Born	Secondary school certificate	5.0	No	City Council District 4	Silverlake	Employed (part-time)	-1	0	2	0	2	1	2	7.0	-1	5	Los Angeles	United States	0	0	3	3	0.75	0.7	0.5	0.666666666666667	0.625	0.75	1.0	0.255155181539914	0.152752523165195	0.353553390593274	0.208333333333333	0.171163299220364	0.255155181539914	0.342326598440729	R_xFmJeJgOQnlZp29	Most proposals are a critical means of generating income.	57	3604	2.0	0.1067	0.1025347817800648	0.08576329331046312	0.1067276538974652	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765
3605	R_87Ka0Gt61lKF9W9	I love their propasal	neighborhood	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	55.0	10.0	US Born	Doctoral degree	5.0	No	City Council District 14	Downtown	Employed (full-time)	1	0	1	1	1	1	2	9.0	0	5	Los Angeles	United States	2	1	1	1	1.0	0.6	1.0	0.4	0.777777777777778	0.666666666666667	0.6	0.5	0.223606797749979	0.342326598440729	0.173205080756888	0.146986183948033	0.295468420142639	0.223606797749979	R_87Ka0Gt61lKF9W9	I love their propasal	21	3605	4.0	0.1066	0.10450660450660448	0.0874125874125874	0.0874125874125874	0.08954933954933954	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
3606	R_10ou8Vhm8yCnTB5	 I made my decisions based on what best serves the people and the building conditions in the area and the climatic influences	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	6.0	US Born	Master's degree	3.0	Yes	City Council District 5	Century City	Employed (full-time)	1	1	2	2	2	-1	1	7.0	2	5	Los Angeles	United States	1	1	-2	2	1.0	0.333333333333334	0.7	0.5	1.0	1.0	0.666666666666667	0.21650635094611	0.251976315339485	0.152752523165195	0.239356776939085	0.125	0.21650635094611	0.29546842014264	R_10ou8Vhm8yCnTB5	 I made my decisions based on what best serves the people and the building conditions in the area and the climatic influences	125	3606	0.0	0.1219	0.12187448253022021	0.08908759728431859	0.0763371419109124	0.10730253353204171	0.10912402715681403	0.07451564828614009	0.0909090909090909	0.07451564828614009	0.0909090909090909	0.07451564828614009	0.0909090909090909
3607	R_1dAMW5mwaO7UCm0	It is too much of a increase	other district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	56.0	3.0	US Born	Bachelor's degree	7.0	No	City Council District 1	Adams-Normandie	Employed (full-time)	2	2	2	1	2	2	1	10.0	2	5	Los Angeles	United States	2	3	2	1	1.0	0.666666666666667	0.5	0.5	0.8	1.0	0.75	0.306186217847897	0.251976315339485	0.293150984988964	0.293150984988964	0.2	0.440958551844099	0.222439130250652	R_1dAMW5mwaO7UCm0	It is too much of a increase	28	3607	7.0	0.1066	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.09130520895226778	0.10655575361457713	0.08912655971479501	0.08912655971479501	0.08912655971479501
3608	R_22lTjBivxNnWKPe	some had better things to offer 	other district	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	55.0	3.0	US Born	Bachelor's degree	0.0	No	City Council District 14	Lincoln Heights	Employed (full-time)	-1	-2	1	1	1	-1	1	5.0	2	5	Los Angeles	United States	3	-1	-1	0	0.5	0.6	0.5	0.333333333333333	0.5	0.5	0.833333333333333	0.395284707521047	0.244948974278318	0.395284707521047	0.314970394174356	0.228217732293819	0.166666666666667	0.131761569173682	R_22lTjBivxNnWKPe	some had better things to offer 	32	3608	3.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
3609	R_ZrA8WxYhcl9EdBn	Some of the proposal fit my interests as compared to others	other district	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	56.0	5.0	US Born	Bachelor's degree	0.0	Yes	City Council District 9	South Park	Employed (full-time)	0	0	-1	-1	1	0	-1	7.0	1	5	Los Angeles	United States	1	0	1	0	0.666666666666667	1.0	0.8	0.777777777777778	0.6	1.0	0.857142857142857	0.251976315339485	0.204124145231932	0.2	0.146986183948033	0.173205080756888	0.440958551844098	0.164957219768465	R_ZrA8WxYhcl9EdBn	Some of the proposal fit my interests as compared to others	59	3609	1.0	0.1046	0.08576329331046312	0.104631217838765	0.08995616542786353	0.08576329331046312	0.104631217838765	0.08576329331046312	0.10043834572136458	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
3610	R_31tMlPWluuTAxTA	Peace and serenity, public harassment, level of density etc	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Bachelor's degree	6.0	Yes	City Council District 14	El Sereno	Employed (full-time)	1	1	1	2	1	-1	-1	6.0	1	5	Los Angeles	United States	2	1	2	1	0.5	0.666666666666667	0.25	0.333333333333333	0.333333333333333	0.5	0.4	0.395284707521047	0.208333333333333	0.255155181539914	0.208333333333333	0.208333333333333	0.395284707521048	0.244948974278318	R_31tMlPWluuTAxTA	Peace and serenity, public harassment, level of density etc	59	3610	10.0	0.1209	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.0910894660894661	0.08116883116883117	0.08116883116883117	0.10101010101010101	0.09902597402597403	0.09902597402597403	0.08315295815295816	0.12085137085137086
3611	R_3jfH1Bo9zx3n9gU	It's just more beneficial to me 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	55.0	8.0	US Born	Doctoral degree	5.0	Yes	City Council District 5	Bel Air	Not working (retired)	2	1	0	1	1	1	1	8.0	-1	5	Los Angeles	United States	1	1	0	0	0.5	0.571428571428571	0.5	0.75	0.666666666666667	1.0	0.6	0.353553390593274	0.174963553055941	0.239356776939085	0.255155181539914	0.166666666666667	0.267261241912425	0.223606797749979	R_3jfH1Bo9zx3n9gU	It's just more beneficial to me 	32	3611	0.0	0.1087	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3612	R_3pcnpzp6FFUPWEb	It seems relevant and had the community at mind 	district	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	Female	60.0	8.0	US Born	Master's degree	1.0	Yes	City Council District 7	Shadow Hills	Employed (full-time)	-1	-1	1	1	1	1	1	6.0	1	5	Los Angeles	United States	1	1	1	1	1.0	0.333333333333333	0.5	-2.10650008114602e-16	0.428571428571429	0.666666666666667	0.666666666666667	0.52704627669473	0.314970394174356	0.395284707521047	4.96506830649455e-17	0.206196524710581	0.314970394174356	0.208333333333333	R_3pcnpzp6FFUPWEb	It seems relevant and had the community at mind 	48	3612	6.0	0.1214	0.10463121783876501	0.08576329331046313	0.08785972936916334	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.12140270630836669	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313
3613	R_1Le2DLZXOLj2NY6	Because of their reasons	other district	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	Female	56.0	5.0	US Born	Master's degree	0.0	No	City Council District 5	California Country Club	Employed (full-time)	-1	0	2	2	2	2	2	2.0	2	5	Los Angeles	United States	3	3	2	2	0.5	0.333333333333333	1.0	0.571428571428571	0.333333333333333	0.5	0.6	0.395284707521047	0.314970394174356	0.52704627669473	0.206196524710581	0.208333333333333	0.166666666666667	0.244948974278318	R_1Le2DLZXOLj2NY6	Because of their reasons	24	3613	0.0	0.1066	0.10655575361457711	0.09130520895226776	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3614	R_3QJE0gqCgUrWhHR	The proposals I picked are actually good projects that will alleviate poverty and also help the community at large 	district	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	56.0	10.0	US Born	Doctoral degree	1.0	No	City Council District 14	Downtown	Employed (full-time)	1	-1	1	2	1	-2	1	3.0	1	5	Los Angeles	United States	1	2	1	1	1.0	1.0	1.0	0.8	0.857142857142857	1.0	1.0	0.188982236504614	0.14142135623731	0.161374306091976	0.14142135623731	0.123717914826348	0.161374306091976	0.161374306091976	R_3QJE0gqCgUrWhHR	The proposals I picked are actually good projects that will alleviate poverty and also help the community at large 	115	3614	0.0	0.1148	0.11483253588516745	0.07974481658692184	0.08559276980329612	0.07974481658692184	0.08949140528087897	0.09728867623604465	0.09728867623604465	0.07974481658692184	0.08169413432571328	0.07974481658692184	0.11483253588516745
3615	R_1EXrljsscWdB0Jz	I decide thus because I feel as though my opinion on these matters should be heard 	other district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	59.0	6.0	US Born	Secondary school certificate	5.0	No	City Council District 2	Studio City	Employed (full-time)	1	1	1	1	-1	1	-1	10.0	2	5	Los Angeles	United States	0	-1	-3	-3	0.4	0.25	1.0	0.4	0.285714285714286	0.0	0.666666666666667	0.163299316185545	0.265165042944955	0.5	0.244948974278318	0.193429485824666	0.353553390593274	0.295468420142639	R_1EXrljsscWdB0Jz	I decide thus because I feel as though my opinion on these matters should be heard 	83	3615	4.0	0.119	0.10082644628099173	0.10082644628099173	0.08264462809917356	0.10082644628099173	0.11900826446280992	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356
3616	R_2413vsDTPZUqZf7	I have no interest in that 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	58.0	7.0	US Born	Master's degree	7.0	Yes	City Council District 13	Glassell Park	Employed (full-time)	2	1	2	2	2	2	2	10.0	2	5	Los Angeles	United States	2	3	3	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_2413vsDTPZUqZf7	I have no interest in that 	27	3616	6.0	0.1066	0.08912655971479501	0.08912655971479501	0.09130520895226778	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.10655575361457713	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501
3617	R_1mLByDRvo8DUNwo	I just dont think its my decision to say yes.	other district	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	Female	59.0	9.0	US Born	Master's degree	7.0	No	City Council District 3	Reseda	Not working (retired)	-2	-2	-2	-2	2	2	2	7.0	0	5	Los Angeles	United States	2	0	0	0	0.75	0.666666666666667	7.72383363086874e-16	0.333333333333333	0.6	1.0	0.5	0.222439130250652	0.295468420142639	0.52704627669473	0.220479275922049	0.223606797749979	0.5	0.21650635094611	R_1mLByDRvo8DUNwo	I just dont think its my decision to say yes.	45	3617	4.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3618	R_87jwerAcyXIYdhv	I don't believe that California's laws on rent should allow such drastic increases in rent. It is completely absurd how only the rich should be able to live comfortably any one who is not rich cannot afford to live anywhere near comfortable it is just a complete disgrace. 	neighborhood	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	3.0	US Born	Higher education entrance qualification	0.0	No	City Council District 12	North Hills	Employed (full-time)	1	2	2	1	-1	1	-2	10.0	2	5	Los Angeles	United States	0	1	1	2	0.2	-8.77708367144175e-17	-2.457583428003689e-16	0.142857142857143	-7.0216669371534e-17	-5.44179187629389e-16	-5.26625020286505e-17	0.14142135623731	0.188982236504614	0.233853586673371	0.123717914826348	0.125	0.333333333333333	0.161374306091976	R_87jwerAcyXIYdhv	I don't believe that California's laws on rent should allow such drastic increases in rent. It is completely absurd how only the rich should be able to live comfortably any one who is not rich cannot afford to live anywhere near comfortable it is just a complete disgrace. 	273	3618	10.0	0.148	0.1362105907560453	0.073921028466483	0.06887052341597795	0.08065503520048972	0.06887052341597795	0.07055402509947964	0.07055402509947964	0.09243954698500151	0.08907254361799814	0.10085705540250993	0.1479951025405571
3619	R_1hYW6niisARN1re	I think they would help the neighborhood 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	5.0	US Born	Bachelor's degree	5.0	Yes	City Council District 2	Studio City	Employed (full-time)	1	0	1	1	1	-1	0	8.0	1	5	Los Angeles	United States	1	-1	-1	-2	1.0	0.5	0.666666666666667	0.8	0.75	0.7	0.666666666666667	0.5	0.353553390593274	0.29546842014264	0.223606797749979	0.255155181539914	0.152752523165195	0.295468420142639	R_1hYW6niisARN1re	I think they would help the neighborhood 	41	3619	0.0	0.1087	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3620	R_3kd1AuffBBvF39s	I feel like this is the better option for people like me.	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	3.0	US Born	Master's degree	6.0	Yes	City Council District 2	North Hollywood	Employed (full-time)	0	0	0	1	0	0	1	8.0	2	5	Los Angeles	United States	2	2	0	3	1.0	1.0	1.0	1.0	0.857142857142857	1.0	0.833333333333334	0.188982236504614	0.161374306091976	0.233853586673371	0.14142135623731	0.123717914826348	0.233853586673371	0.131761569173683	R_3kd1AuffBBvF39s	I feel like this is the better option for people like me.	57	3620	0.0	0.1046	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765
3621	R_1MKaYrOA54WuJX3	climate and money	neighborhood	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Master's degree	0.0	Yes	City Council District 4	Miracle Mile	Employed (full-time)	0	1	1	1	1	1	1	9.0	2	5	Los Angeles	United States	1	0	-1	1	-1.40433338743068e-16	0.75	0.5	0.625	0.833333333333333	0.666666666666667	0.666666666666667	0.440958551844099	0.255155181539914	0.353553390593274	0.171163299220364	0.195433989992643	0.295468420142639	0.208333333333333	R_1MKaYrOA54WuJX3	climate and money	17	3621	1.0	0.1066	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663
3622	R_3OqvwKBWIztElby	A five percent increase is not too high and international for profit investor businesses will create healthy competition and more jobs for the neighborhood	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	56.0	9.0	US Born	Bachelor's degree	4.0	Yes	City Council District 5	Westwood	Employed (full-time)	1	1	1	0	2	-2	-1	7.0	2	5	Los Angeles	United States	1	1	-1	1	0.0	0.6	3.5108334685767e-16	1.0	0.428571428571429	0.5	0.5	0.52704627669473	0.244948974278318	0.52704627669473	0.342326598440729	0.206196524710581	0.395284707521047	0.197642353760524	R_3OqvwKBWIztElby	A five percent increase is not too high and international for profit investor businesses will create healthy competition and more jobs for the neighborhood	155	3622	5.0	0.1378	0.08944281524926688	0.07331378299120235	0.07331378299120235	0.10557184750733138	0.07331378299120235	0.13782991202346043	0.09302704463994788	0.10198761811665039	0.10557184750733138	0.07331378299120235	0.07331378299120235
3623	R_1LoIktDRaXST86p	Well first off I really like the fact that I have no rent control on my building	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Higher education entrance qualification	7.0	No	City Council District 4	Hollywood Hills	Employed (full-time)	-2	-2	2	1	2	2	0	2.0	-2	5	Los Angeles	United States	2	2	3	0	1.0	1.0	0.5	0.5	0.5	0.5	0.571428571428571	0.342326598440729	0.52704627669473	0.166666666666667	0.279508497187474	0.197642353760524	0.395284707521047	0.206196524710581	R_1LoIktDRaXST86p	Well first off I really like the fact that I have no rent control on my building	80	3623	9.0	0.1233	0.08417508417508415	0.10269360269360267	0.08417508417508415	0.08417508417508415	0.08417508417508415	0.08417508417508415	0.1006359895248784	0.08417508417508415	0.08417508417508415	0.12326973438084547	0.08417508417508415
3624	R_2aPL7UctLYM9b5r	Public participation and rent control 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	4.0	US Born	Higher technical examination	4.0	Yes	City Council District 3	Woodland Hills	Employed (full-time)	0	-1	2	1	1	1	-1	4.0	2	5	Los Angeles	United States	1	2	0	1	1.0	4.21300016229204e-16	0.666666666666667	0.875	0.857142857142857	0.5	0.8	0.204124145231932	1.60647008234791e-16	0.166666666666667	0.146575492494482	0.164957219768465	0.293150984988964	0.2	R_2aPL7UctLYM9b5r	Public participation and rent control 	38	3624	9.0	0.1192	0.08417508417508417	0.08623269734380845	0.08417508417508417	0.08417508417508417	0.10269360269360268	0.08417508417508417	0.10269360269360268	0.08417508417508417	0.08417508417508417	0.11915450804339693	0.08417508417508417
3625	R_2tEI9Va6XeFAwc4	It looks extremely different and appealing to me. It tells me a lot of positive opinion of the product. It worth recommending to friends and family	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	9.0	US Born	Master's degree	0.0	Yes	City Council District 10	Olympic Park	Employed (full-time)	-1	1	2	2	2	-2	2	6.0	2	5	Los Angeles	United States	3	3	-2	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_2tEI9Va6XeFAwc4	It looks extremely different and appealing to me. It tells me a lot of positive opinion of the product. It worth recommending to friends and family	147	3625	10.0	0.1258	0.11094276094276094	0.10723905723905724	0.07575757575757576	0.07946127946127947	0.10168350168350168	0.07575757575757576	0.07575757575757576	0.07575757575757576	0.07760942760942761	0.09427609427609428	0.12575757575757576
3626	R_2scms62hUZoI80E	they were the ones that most suited my needs 	district	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	Female	60.0	8.0	US Naturalization	Bachelor's degree	5.0	Yes	City Council District 3	Winnetka	Employed (full-time)	1	1	1	2	1	1	1	8.0	1	5	Los Angeles	United States	2	2	1	3	0.2	0.666666666666667	1.0	1.0	0.4	0.5	0.5	0.2	0.314970394174356	0.342326598440729	0.161374306091976	0.244948974278318	0.279508497187474	0.279508497187474	R_2scms62hUZoI80E	they were the ones that most suited my needs 	45	3626	6.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3627	R_3fGz9lv0viIFvys	More citizens input, more rent control 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Higher education entrance qualification	2.0	No	City Council District 8	Baldwin Hills	Employed (full-time)	1	1	1	1	-1	1	-2	3.0	-2	5	Los Angeles	United States	2	-2	1	1	-2.10650008114602e-16	3.5108334685767e-16	3.5108334685767e-16	0.6	0.625	1.0	0.833333333333333	0.5	0.306186217847897	0.5	0.244948974278318	0.192637937592781	0.52704627669473	0.181620789314195	R_3fGz9lv0viIFvys	More citizens input, more rent control 	39	3627	9.0	0.1192	0.08417508417508415	0.08623269734380844	0.08417508417508415	0.08417508417508415	0.1006359895248784	0.08623269734380844	0.10269360269360267	0.08417508417508415	0.08417508417508415	0.11915450804339692	0.08417508417508415
3628	R_28MmXtTNod8TJsY	I agree with the benefit 	neighborhood	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	60.0	7.0	US Born	Higher education entrance qualification	4.0	No	City Council District 6	Arleta	Employed (part-time)	-1	-1	1	0	-1	1	0	8.0	-2	5	Los Angeles	United States	0	0	1	-2	1.0	0.75	-1.40433338743068e-16	0.833333333333333	0.75	1.0	1.0	0.306186217847897	0.222439130250652	3.32777661212808e-17	0.181620789314195	0.153093108923949	0.440958551844098	0.173205080756888	R_28MmXtTNod8TJsY	I agree with the benefit 	25	3628	4.0	0.1259	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
3629	R_2uVYSaNMyVmilx8	Nothing comes to mind	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	6.0	US Born	Higher education entrance qualification	4.0	No	City Council District 10	Mid-City	Employed (full-time)	1	1	1	1	1	0	0	7.0	1	5	Los Angeles	United States	1	2	0	0	0.75	0.5	1.0	0.666666666666667	0.777777777777778	1.0	0.5	0.255155181539914	0.353553390593274	0.342326598440729	0.295468420142639	0.146986183948033	0.5	0.176776695296637	R_2uVYSaNMyVmilx8	Nothing comes to mind	21	3629	6.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3630	R_3jTA5kKbOPycLMV	Because that's how I feel about the particular proposal	district	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	55.0	7.0	US Born	Bachelor's degree	3.0	Yes	City Council District 1	Adams-Normandie	Employed (full-time)	-1	2	2	2	2	-1	1	9.0	2	5	Los Angeles	United States	3	2	2	1	-4.21300016229204e-16	0.666666666666667	0.666666666666667	0.75	0.5	0.25	0.5	0.52704627669473	0.314970394174356	0.314970394174356	0.255155181539914	0.166666666666667	0.255155181539914	0.228217732293819	R_3jTA5kKbOPycLMV	Because that's how I feel about the particular proposal	55	3630	0.0	0.1087	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3631	R_30pMGRnXJyH9njn	that is what I felt	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	56.0	8.0	US Born	Master's degree	4.0	No	City Council District 7	North Hills	Employed (full-time)	1	1	0	2	1	0	0	7.0	1	5	Los Angeles	United States	2	1	2	0	0.666666666666667	0.333333333333334	0.5	1.0	0.714285714285714	0.6	0.5	0.295468420142639	0.251976315339485	0.176776695296637	0.173205080756888	0.193429485824666	0.223606797749979	0.176776695296637	R_30pMGRnXJyH9njn	that is what I felt	19	3631	0.0	0.1087	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
3632	R_27HDt2FGqrZK4A0	because I disagreed 	district	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	55.0	10.0	US Born	Master's degree	0.0	Do not know	City Council District 7	North Hills	Employed (full-time)	0	0	0	0	0	0	0	5.0	2	5	Los Angeles	United States	1	-2	-2	-1	0.333333333333333	0.8	0.5	0.571428571428571	0.625	1.0	0.833333333333333	0.295468420142639	0.223606797749979	0.385275875185561	0.206196524710581	0.192637937592781	0.267261241912424	0.181620789314195	R_27HDt2FGqrZK4A0	because I disagreed 	20	3632	2.0	0.1087	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
